Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities
Nigeria,Plateau,Kanke,NGA,NG032008,NG03,January,2013,0,0
Nigeria,Katsina,Kusada,NGA,NG021023,NG02,January,2013,0,0
Nigeria,Bayelsa,Nembe,NGA,NG006004,NG00,January,2013,0,0
Nigeria,Plateau,Quan-Pan,NGA,NG032014,NG03,January,2013,0,0
Nigeria,Ebonyi,Afikpo South,NGA,NG011003,NG01,January,2013,0,0
Nigeria,Edo,Ikpoba Okha,NGA,NG012011,NG01,January,2013,0,0
Nigeria,Edo,Esan North East,NGA,NG012004,NG01,January,2013,0,0
Nigeria,Rivers,Eleme,NGA,NG033009,NG03,January,2013,0,0
Nigeria,Kaduna,Giwa,NGA,NG019003,NG01,January,2013,0,0
Nigeria,Cross River,Calabar South,NGA,NG009009,NG00,January,2013,0,0
Nigeria,Niger,Borgu,NGA,NG027004,NG02,January,2013,0,0
Nigeria,Borno,Dikwa,NGA,NG008008,NG00,January,2013,0,0
Nigeria,Oyo,Oyo East,NGA,NG031029,NG03,January,2013,0,0
Nigeria,Kaduna,Kajuru,NGA,NG019014,NG01,January,2013,0,0
Nigeria,Kogi,Ibaji,NGA,NG023006,NG02,January,2013,0,0
Nigeria,Jigawa,Yankwashi,NGA,NG018027,NG01,January,2013,0,0
Nigeria,Nassarawa,Keffi,NGA,NG026006,NG02,January,2013,0,0
Nigeria,Benue,Ado,NGA,NG007001,NG00,January,2013,0,0
Nigeria,Oyo,Akinyele,NGA,NG031002,NG03,January,2013,0,0
Nigeria,Anambra,Ekwusigwo,NGA,NG004009,NG00,January,2013,0,0
Nigeria,Edo,Ovia North East,NGA,NG012014,NG01,January,2013,0,0
Nigeria,Imo,Isiala Mbano,NGA,NG017009,NG01,January,2013,0,0
Nigeria,Rivers,Omumma,NGA,NG033019,NG03,January,2013,0,0
Nigeria,Kano,Tofa,NGA,NG020039,NG02,January,2013,0,0
Nigeria,Ogun,Ewekoro,NGA,NG028006,NG02,January,2013,0,0
Nigeria,Cross River,Obudu,NGA,NG009015,NG00,January,2013,0,0
Nigeria,Katsina,Safana,NGA,NG021032,NG02,January,2013,0,0
Nigeria,Plateau,Barkin Ladi,NGA,NG032001,NG03,January,2013,0,0
Nigeria,Bauchi,Bogoro,NGA,NG005003,NG00,January,2013,0,0
Nigeria,Taraba,Bali,NGA,NG035002,NG03,January,2013,0,0
Nigeria,Sokoto,Isa,NGA,NG034009,NG03,January,2013,0,0
Nigeria,Borno,Gubio,NGA,NG008009,NG00,January,2013,0,0
Nigeria,Oyo,Oluyole,NGA,NG031025,NG03,January,2013,0,0
Nigeria,Yobe,Machina,NGA,NG036011,NG03,January,2013,0,0
Nigeria,Akwa Ibom,Ikot Ekpene,NGA,NG003014,NG00,January,2013,0,0
Nigeria,Oyo,Ibadan North East,NGA,NG031007,NG03,January,2013,0,0
Nigeria,Adamawa,Song,NGA,NG002018,NG00,January,2013,2,4
Nigeria,Imo,Oru West,NGA,NG017023,NG01,January,2013,0,0
Nigeria,Kaduna,Zangon Kataf,NGA,NG019022,NG01,January,2013,1,2
Nigeria,Taraba,Yorro,NGA,NG035015,NG03,January,2013,0,0
Nigeria,Plateau,Riyom,NGA,NG032015,NG03,January,2013,0,0
Nigeria,Plateau,Wase,NGA,NG032017,NG03,January,2013,1,10
Nigeria,Borno,Magumeri,NGA,NG008020,NG00,January,2013,0,0
Nigeria,Akwa Ibom,Eket,NGA,NG003003,NG00,January,2013,0,0
Nigeria,Akwa Ibom,Onna,NGA,NG003024,NG00,January,2013,0,0
Nigeria,Federal Capital Territory,Kuje,NGA,NG015005,NG01,January,2013,0,0
Nigeria,Oyo,Lagelu,NGA,NG031020,NG03,January,2013,0,0
Nigeria,Lagos,Ikorodu,NGA,NG025012,NG02,January,2013,0,0
Nigeria,Kano,Gwarzo,NGA,NG020019,NG02,January,2013,0,0
Nigeria,Katsina,Mani,NGA,NG021026,NG02,January,2013,0,0
Nigeria,Delta,Ika North East,NGA,NG010007,NG01,January,2013,0,0
Nigeria,Kogi,Omala,NGA,NG023019,NG02,January,2013,0,0
Nigeria,Oyo,Egbeda,NGA,NG031005,NG03,January,2013,0,0
Nigeria,Niger,Magama,NGA,NG027014,NG02,January,2013,0,0
Nigeria,Ekiti,Ado Ekiti,NGA,NG013001,NG01,January,2013,0,0
Nigeria,Yobe,Gulami,NGA,NG036008,NG03,January,2013,0,0
Nigeria,Delta,Isoko North,NGA,NG010009,NG01,January,2013,0,0
Nigeria,Osun,Ola-Oluwa,NGA,NG030026,NG03,January,2013,0,0
Nigeria,Anambra,Anambra West,NGA,NG004003,NG00,January,2013,0,0
Nigeria,Taraba,Zing,NGA,NG035016,NG03,January,2013,0,0
Nigeria,Borno,Gwoza,NGA,NG008011,NG00,January,2013,1,8
Nigeria,Niger,Muya,NGA,NG027018,NG02,January,2013,0,0
Nigeria,Enugu,Udenu,NGA,NG014015,NG01,January,2013,0,0
Nigeria,Katsina,Batagarawa,NGA,NG021002,NG02,January,2013,0,0
Nigeria,Taraba,Karim Lamidu,NGA,NG035008,NG03,January,2013,0,0
Nigeria,Taraba,Ardo Kola,NGA,NG035001,NG03,January,2013,0,0
Nigeria,Niger,Mokwa,NGA,NG027017,NG02,January,2013,0,0
Nigeria,Ekiti,Moba,NGA,NG013015,NG01,January,2013,0,0
Nigeria,Nassarawa,Akwanga,NGA,NG026001,NG02,January,2013,0,0
Nigeria,Rivers,Obua,NGA,NG033001,NG03,January,2013,0,0
Nigeria,Sokoto,Kware,NGA,NG034011,NG03,January,2013,0,0
Nigeria,Edo,Orhionwon,NGA,NG012013,NG01,January,2013,0,0
Nigeria,Niger,Lavun,NGA,NG027013,NG02,January,2013,0,0
Nigeria,Niger,Edati,NGA,NG027017,NG02,January,2013,0,0
Nigeria,Katsina,Kaita,NGA,NG021018,NG02,January,2013,0,0
Nigeria,Jigawa,Kazaure,NGA,NG018017,NG01,January,2013,0,0
Nigeria,Yobe,Tarmua,NGA,NG036015,NG03,January,2013,0,0
Nigeria,Yobe,Karasuwa,NGA,NG036010,NG03,January,2013,0,0
Nigeria,Kano,Kibiya,NGA,NG020023,NG02,January,2013,0,0
Nigeria,Anambra,Orumba South,NGA,NG004020,NG00,January,2013,0,0
Nigeria,Borno,Ngala,NGA,NG008025,NG00,January,2013,0,0
Nigeria,Yobe,Yunusari,NGA,NG036016,NG03,January,2013,0,0
Nigeria,Edo,Etsako Central,NGA,NG012007,NG01,January,2013,0,0
Nigeria,Kano,Wudil,NGA,NG020044,NG02,January,2013,0,0
Nigeria,Delta,Patani,NGA,NG010016,NG01,January,2013,0,0
Nigeria,Ondo,Akoko South West,NGA,NG029004,NG02,January,2013,0,0
Nigeria,Bauchi,Damban,NGA,NG005004,NG00,January,2013,0,0
Nigeria,Kano,Dala,NGA,NG020007,NG02,January,2013,0,0
Nigeria,Bayelsa,Kolokuma,NGA,NG006003,NG00,January,2013,0,0
Nigeria,Imo,Mbaitoli,NGA,NG017011,NG01,January,2013,0,0
Nigeria,Lagos,Agege,NGA,NG025001,NG02,January,2013,0,0
Nigeria,Lagos,Badagry,NGA,NG025006,NG02,January,2013,0,0
Nigeria,Delta,Ethiope West,NGA,NG010006,NG01,January,2013,0,0
Nigeria,Ogun,Imeko-Afon,NGA,NG028013,NG02,January,2013,0,0
Nigeria,Kaduna,Ikara,NGA,NG019005,NG01,January,2013,0,0
Nigeria,Jigawa,Maigatari,NGA,NG018020,NG01,January,2013,0,0
Nigeria,Enugu,Igbo Etiti,NGA,NG014007,NG01,January,2013,0,0
Nigeria,Kano,Nassarawa,NGA,NG020031,NG02,January,2013,0,0
Nigeria,Sokoto,Illela,NGA,NG034008,NG03,January,2013,0,0
Nigeria,Kano,Kiru,NGA,NG020024,NG02,January,2013,0,0
Nigeria,Delta,Warri South-West,NGA,NG010025,NG01,January,2013,0,0
Nigeria,Kebbi,Ngaski,NGA,NG022015,NG02,January,2013,0,0
Nigeria,Katsina,Dan-Musa,NGA,NG021007,NG02,January,2013,0,0
Nigeria,Benue,Oju,NGA,NG007017,NG00,January,2013,0,0
Nigeria,Bauchi,Warji,NGA,NG005019,NG00,January,2013,0,0
Nigeria,Kebbi,Bunza,NGA,NG022007,NG02,January,2013,0,0
Nigeria,Benue,Apa,NGA,NG007003,NG00,January,2013,0,0
Nigeria,Bayelsa,Ekermor,NGA,NG006002,NG00,January,2013,0,0
Nigeria,Jigawa,Birniwa,NGA,NG018003,NG01,January,2013,0,0
Nigeria,Anambra,Njikoka,NGA,NG004013,NG00,January,2013,0,0
Nigeria,Nassarawa,Awe,NGA,NG026002,NG02,January,2013,0,0
Nigeria,Cross River,Boki,NGA,NG009008,NG00,January,2013,0,0
Nigeria,Anambra,Awka South,NGA,NG004006,NG00,January,2013,0,0
Nigeria,Lagos,Ifako,NGA,NG025010,NG02,January,2013,0,0
Nigeria,Ondo,Owo,NGA,NG029018,NG02,January,2013,0,0
Nigeria,Plateau,Mikang,NGA,NG032012,NG03,January,2013,0,0
Nigeria,Cross River,Akpabuyo,NGA,NG009003,NG00,January,2013,0,0
Nigeria,Benue,Ohimini,NGA,NG007016,NG00,January,2013,0,0
Nigeria,Adamawa,Numan,NGA,NG002016,NG00,January,2013,0,0
Nigeria,Bauchi,Ningi,NGA,NG005015,NG00,January,2013,0,0
Nigeria,Osun,Aiyedade,NGA,NG030001,NG03,January,2013,0,0
Nigeria,Ondo,Akoko South East,NGA,NG029003,NG02,January,2013,0,0
Nigeria,Jigawa,Kiyawa,NGA,NG018019,NG01,January,2013,0,0
Nigeria,Sokoto,Goronyo,NGA,NG034006,NG03,January,2013,0,0
Nigeria,Jigawa,Gwiwa,NGA,NG018012,NG01,January,2013,0,0
Nigeria,Nassarawa,Obi,NGA,NG026011,NG02,January,2013,0,0
Nigeria,Imo,Isu,NGA,NG017010,NG01,January,2013,0,0
Nigeria,Kwara,Ilorin East,NGA,NG024006,NG02,January,2013,0,0
Nigeria,Adamawa,Demsa,NGA,NG002001,NG00,January,2013,0,0
Nigeria,Gombe,Kaltungo,NGA,NG016007,NG01,January,2013,0,0
Nigeria,Adamawa,Yola-South,NGA,NG002020,NG00,January,2013,0,0
Nigeria,Kwara,Moro,NGA,NG024012,NG02,January,2013,0,0
Nigeria,Sokoto,Tambuwal,NGA,NG034018,NG03,January,2013,0,0
Nigeria,Kebbi,Dandi Kamba,NGA,NG022008,NG02,January,2013,0,0
Nigeria,Nassarawa,Nasarawa,NGA,NG026009,NG02,January,2013,0,0
Nigeria,Taraba,Ussa,NGA,NG035013,NG03,January,2013,0,0
Nigeria,Ogun,Abeokuta North,NGA,NG028001,NG02,January,2013,0,0
Nigeria,Nassarawa,Toto,NGA,NG026012,NG02,January,2013,0,0
Nigeria,Adamawa,Girei,NGA,NG002005,NG00,January,2013,0,0
Nigeria,Niger,Tafa,NGA,NG027024,NG02,January,2013,0,0
Nigeria,Oyo,Irepo,NGA,NG031015,NG03,January,2013,0,0
Nigeria,Anambra,Onisha South,NGA,NG004018,NG00,January,2013,0,0
Nigeria,Akwa Ibom,Mkpat Enin,NGA,NG003018,NG00,January,2013,0,0
Nigeria,Borno,Kukawa,NGA,NG008017,NG00,January,2013,0,0
Nigeria,Benue,Kwande,NGA,NG007011,NG00,January,2013,0,0
Nigeria,Ogun,Ado-Odo,NGA,NG028003,NG02,January,2013,0,0
Nigeria,Jigawa,Dutse,NGA,NG018006,NG01,January,2013,0,0
Nigeria,Borno,Damboa,NGA,NG008007,NG00,January,2013,1,18
Nigeria,Kogi,Mopa-Muro,NGA,NG023013,NG02,January,2013,0,0
Nigeria,Rivers,Andoni,NGA,NG033005,NG03,January,2013,0,0
Nigeria,Benue,Gboko,NGA,NG007005,NG00,January,2013,1,0
Nigeria,Imo,Ikeduru,NGA,NG017008,NG01,January,2013,0,0
Nigeria,Kwara,Pategi,NGA,NG024016,NG02,January,2013,0,0
Nigeria,Kwara,Offa,NGA,NG024013,NG02,January,2013,1,3
Nigeria,Kaduna,Kauru,NGA,NG019012,NG01,January,2013,0,0
Nigeria,Ogun,Egbado South,NGA,NG028005,NG02,January,2013,0,0
Nigeria,Nassarawa,Karu,NGA,NG026004,NG02,January,2013,0,0
Nigeria,Osun,Atakumosa East,NGA,NG030003,NG03,January,2013,0,0
Nigeria,Bayelsa,Southern Ijaw,NGA,NG006007,NG00,January,2013,0,0
Nigeria,Akwa Ibom,Uruan,NGA,NG003029,NG00,January,2013,0,0
Nigeria,Katsina,Kankia,NGA,NG021020,NG02,January,2013,0,0
Nigeria,Borno,Kala Balge,NGA,NG008015,NG00,January,2013,0,0
Nigeria,Oyo,Ibarapa Central,NGA,NG031011,NG03,January,2013,0,0
Nigeria,Abia,Aba South,NGA,NG001002,NG00,January,2013,0,0
Nigeria,Ebonyi,Afikpo North,NGA,NG011002,NG01,January,2013,0,0
Nigeria,Ondo,Okitipupa,NGA,NG029014,NG02,January,2013,0,0
Nigeria,Cross River,Biase,NGA,NG009007,NG00,January,2013,0,0
Nigeria,Edo,Owan West,NGA,NG012017,NG01,January,2013,0,0
Nigeria,Kogi,Lokoja,NGA,NG023012,NG02,January,2013,0,0
Nigeria,Oyo,Ibarapa North,NGA,NG031013,NG03,January,2013,0,0
Nigeria,Taraba,Gashaka,NGA,NG035004,NG03,January,2013,0,0
Nigeria,Adamawa,Fufore,NGA,NG002002,NG00,January,2013,0,0
Nigeria,Katsina,Sandamu,NGA,NG021033,NG02,January,2013,0,0
Nigeria,Borno,Nganzai,NGA,NG008026,NG00,January,2013,0,0
Nigeria,Oyo,Itesiwaju,NGA,NG031017,NG03,January,2013,0,0
Nigeria,Sokoto,Tangaza,NGA,NG034019,NG03,January,2013,0,0
Nigeria,Osun,Boluwaduro,NGA,NG030005,NG03,January,2013,0,0
Nigeria,Kano,Warawa,NGA,NG020043,NG02,January,2013,0,0
Nigeria,Enugu,Ezeagu,NGA,NG014006,NG01,January,2013,0,0
Nigeria,Kogi,Kabba,NGA,NG023010,NG02,January,2013,0,0
Nigeria,Ogun,Remo North,NGA,NG028019,NG02,January,2013,0,0
Nigeria,Borno,Hawul,NGA,NG008012,NG00,January,2013,1,1
Nigeria,Benue,Logo,NGA,NG007012,NG00,January,2013,0,0
Nigeria,Lagos,Epe,NGA,NG025007,NG02,January,2013,0,0
Nigeria,Kaduna,Kachia,NGA,NG019008,NG01,January,2013,0,0
Nigeria,Cross River,Yala,NGA,NG009019,NG00,January,2013,0,0
Nigeria,Akwa Ibom,Ini,NGA,NG003015,NG00,January,2013,0,0
Nigeria,Rivers,Ikwerre,NGA,NG033013,NG03,January,2013,0,0
Nigeria,Kebbi,Shanga,NGA,NG022017,NG02,January,2013,0,0
Nigeria,Ekiti,Ekiti East,NGA,NG013004,NG01,January,2013,0,0
Nigeria,Cross River,Etung,NGA,NG009011,NG00,January,2013,0,0
Nigeria,Osun,Irewole,NGA,NG030021,NG03,January,2013,0,0
Nigeria,Ondo,Akoko North West,NGA,NG029002,NG02,January,2013,0,0
Nigeria,Oyo,Ona-Ara,NGA,NG031026,NG03,January,2013,0,0
Nigeria,Ogun,Shagamu,NGA,NG028020,NG02,January,2013,0,0
Nigeria,Oyo,Orelope,NGA,NG031027,NG03,January,2013,0,0
Nigeria,Kaduna,Jema'a,NGA,NG019007,NG01,January,2013,0,0
Nigeria,Ogun,Ogun Waterside,NGA,NG028018,NG02,January,2013,0,0
Nigeria,Akwa Ibom,Ika,NGA,NG003011,NG00,January,2013,0,0
Nigeria,Yobe,Jakusko,NGA,NG036009,NG03,January,2013,0,0
Nigeria,Delta,Ika South,NGA,NG010008,NG01,January,2013,0,0
Nigeria,Niger,Rafi,NGA,NG027020,NG02,January,2013,0,0
Nigeria,Kano,Makoda,NGA,NG020029,NG02,January,2013,0,0
Nigeria,Akwa Ibom,Ibeno,NGA,NG003008,NG00,January,2013,0,0
Nigeria,Kano,Albasu,NGA,NG020002,NG02,January,2013,0,0
Nigeria,Oyo,Ogo-Oluwa,NGA,NG031023,NG03,January,2013,0,0
Nigeria,Niger,Agwara,NGA,NG027002,NG02,January,2013,0,0
Nigeria,Imo,Owerri West,NGA,NG017025,NG01,January,2013,0,0
Nigeria,Kwara,Oke-Ero,NGA,NG024014,NG02,January,2013,0,0
Nigeria,Kano,Tsanyawa,NGA,NG020040,NG02,January,2013,0,0
Nigeria,Bauchi,Darazo,NGA,NG005005,NG00,January,2013,0,0
Nigeria,Taraba,Sardauna,NGA,NG035011,NG03,January,2013,0,0
Nigeria,Akwa Ibom,Obat Akara,NGA,NG003022,NG00,January,2013,0,0
Nigeria,Yobe,Gujba,NGA,NG036007,NG03,January,2013,0,0
Nigeria,Bayelsa,Yenagoa,NGA,NG006008,NG00,January,2013,0,0
Nigeria,Enugu,Isi Uzo,NGA,NG014010,NG01,January,2013,0,0
Nigeria,Abia,Isiala Ngwa North,NGA,NG001007,NG00,January,2013,0,0
Nigeria,Katsina,Katsina,NGA,NG021021,NG02,January,2013,0,0
Nigeria,Delta,Oshimili South,NGA,NG010015,NG01,January,2013,0,0
Nigeria,Benue,Ogbadibo,NGA,NG007015,NG00,January,2013,0,0
Nigeria,Bauchi,Itas-Gadau,NGA,NG005010,NG00,January,2013,0,0
Nigeria,Kebbi,Argungu,NGA,NG022003,NG02,January,2013,0,0
Nigeria,Benue,Okpokwu,NGA,NG007018,NG00,January,2013,0,0
Nigeria,Delta,Ethiope East,NGA,NG010005,NG01,January,2013,0,0
Nigeria,Niger,Suleja,NGA,NG027023,NG02,January,2013,0,0
Nigeria,Cross River,Odukpani,NGA,NG009016,NG00,January,2013,0,0
Nigeria,Kogi,Ijumu,NGA,NG023009,NG02,January,2013,0,0
Nigeria,Oyo,Atiba,NGA,NG031003,NG03,January,2013,0,0
Nigeria,Katsina,Bindawa,NGA,NG021005,NG02,January,2013,0,0
Nigeria,Akwa Ibom,Itu,NGA,NG003016,NG00,January,2013,0,0
Nigeria,Akwa Ibom,Urue Offong,NGA,NG003030,NG00,January,2013,0,0
Nigeria,Lagos,Ibeju-Lekki,NGA,NG025009,NG02,January,2013,0,0
Nigeria,Lagos,Lagos Island,NGA,NG025014,NG02,January,2013,0,0
Nigeria,Anambra,Nnewi South,NGA,NG004015,NG00,January,2013,0,0
Nigeria,Osun,Orolu,NGA,NG030029,NG03,January,2013,0,0
Nigeria,Ogun,Ijebu East,NGA,NG028008,NG02,January,2013,0,0
Nigeria,Kano,Rano,NGA,NG020032,NG02,January,2013,0,0
Nigeria,Kebbi,Gwandu,NGA,NG022010,NG02,January,2013,0,0
Nigeria,Imo,Njaba,NGA,NG017013,NG01,January,2013,0,0
Nigeria,Kogi,Okehi,NGA,NG023016,NG02,January,2013,0,0
Nigeria,Kogi,Ankpa,NGA,NG023003,NG02,January,2013,0,0
Nigeria,Niger,Katcha,NGA,NG027010,NG02,January,2013,0,0
Nigeria,Lagos,Ikeja,NGA,NG025011,NG02,January,2013,0,0
Nigeria,Osun,Irepodun,NGA,NG030020,NG03,January,2013,0,0
Nigeria,Rivers,Oyigbo,NGA,NG033021,NG03,January,2013,0,0
Nigeria,Ogun,Ikenne,NGA,NG028012,NG02,January,2013,0,0
Nigeria,Kano,Gezawa,NGA,NG020017,NG02,January,2013,0,0
Nigeria,Sokoto,Gwadabawa,NGA,NG034005,NG03,January,2013,0,0
Nigeria,Ondo,Idanre,NGA,NG029008,NG02,January,2013,0,0
Nigeria,Kano,Ungogo,NGA,NG020042,NG02,January,2013,0,0
Nigeria,Kebbi,Maiyama,NGA,NG022014,NG02,January,2013,0,0
Nigeria,Delta,Ukwuani,NGA,NG010021,NG01,January,2013,0,0
Nigeria,Kogi,Idah,NGA,NG023007,NG02,January,2013,0,0
Nigeria,Kano,Kano Municipal,NGA,NG020021,NG02,January,2013,7,22
Nigeria,Katsina,Matazu,NGA,NG021028,NG02,January,2013,0,0
Nigeria,Kebbi,Alieru,NGA,NG022001,NG02,January,2013,0,0
Nigeria,Benue,Obi,NGA,NG007014,NG00,January,2013,0,0
Nigeria,Gombe,Dukku,NGA,NG016004,NG01,January,2013,0,0
Nigeria,Rivers,Khana,NGA,NG033014,NG03,January,2013,0,0
Nigeria,Delta,Aniocha South,NGA,NG010002,NG01,January,2013,0,0
Nigeria,Anambra,Ayamelum,NGA,NG004007,NG00,January,2013,0,0
Nigeria,Borno,Jere,NGA,NG008013,NG00,January,2013,0,0
Nigeria,Kaduna,Jaba,NGA,NG019006,NG01,January,2013,0,0
Nigeria,Kwara,Ekiti,NGA,NG024004,NG02,January,2013,0,0
Nigeria,Kebbi,Arewa,NGA,NG022002,NG02,January,2013,0,0
Nigeria,Kwara,Osin,NGA,NG024010,NG02,January,2013,0,0
Nigeria,Benue,Buruku,NGA,NG007004,NG00,January,2013,0,0
Nigeria,Zamfara,Kiyawa,NGA,NG037003,NG03,January,2013,2,3
Nigeria,Edo,Oredo,NGA,NG012012,NG01,January,2013,0,0
Nigeria,Kano,Bichi,NGA,NG020005,NG02,January,2013,0,0
Nigeria,Benue,Gwer West,NGA,NG007008,NG00,January,2013,0,0
Nigeria,Kaduna,Kaura,NGA,NG019013,NG01,January,2013,0,0
Nigeria,Kano,Sumaila,NGA,NG020036,NG02,January,2013,0,0
Nigeria,Ekiti,Emure,NGA,NG013007,NG01,January,2013,0,0
Nigeria,Delta,Isoko South,NGA,NG010010,NG01,January,2013,0,0
Nigeria,Akwa Ibom,Mbo,NGA,NG003017,NG00,January,2013,0,0
Nigeria,Osun,Boripe,NGA,NG030006,NG03,January,2013,0,0
Nigeria,Delta,Bomadi,NGA,NG010003,NG01,January,2013,0,0
Nigeria,Imo,Ohaji,NGA,NG017018,NG01,January,2013,0,0
Nigeria,Bauchi,Katagum,NGA,NG005012,NG00,January,2013,0,0
Nigeria,Oyo,Ido,NGA,NG031014,NG03,January,2013,0,0
Nigeria,Kwara,Oyun,NGA,NG024015,NG02,January,2013,0,0
Nigeria,Imo,Ideato North,NGA,NG017005,NG01,January,2013,0,0
Nigeria,Kebbi,Sakaba,NGA,NG022016,NG02,January,2013,0,0
Nigeria,Anambra,Awka North,NGA,NG004005,NG00,January,2013,0,0
Nigeria,Anambra,Aguata,NGA,NG004001,NG00,January,2013,0,0
Nigeria,Benue,Ukum,NGA,NG007021,NG00,January,2013,0,0
Nigeria,Delta,Oshimili North,NGA,NG010014,NG01,January,2013,0,0
Nigeria,Sokoto,Tureta,NGA,NG034020,NG03,January,2013,0,0
Nigeria,Rivers,Ogu,NGA,NG033017,NG03,January,2013,0,0
Nigeria,Taraba,Donga,NGA,NG035003,NG03,January,2013,0,0
Nigeria,Kano,Gabasawa,NGA,NG020013,NG02,January,2013,0,0
Nigeria,Ogun,Ifo,NGA,NG028007,NG02,January,2013,0,0
Nigeria,Edo,Etsako West,NGA,NG012009,NG01,January,2013,0,0
Nigeria,Anambra,Oyi,NGA,NG004021,NG00,January,2013,0,0
Nigeria,Kano,Tarauni,NGA,NG020038,NG02,January,2013,0,0
Nigeria,Kano,Karaye,NGA,NG020022,NG02,January,2013,0,0
Nigeria,Bauchi,Gamawa,NGA,NG005007,NG00,January,2013,0,0
Nigeria,Osun,Osogbo,NGA,NG030030,NG03,January,2013,0,0
Nigeria,Ebonyi,Izzi,NGA,NG011010,NG01,January,2013,0,0
Nigeria,Katsina,Batsari,NGA,NG021003,NG02,January,2013,0,0
Nigeria,Katsina,Musawa,NGA,NG021029,NG02,January,2013,0,0
Nigeria,Abia,Ukwa East,NGA,NG001013,NG00,January,2013,0,0
Nigeria,Adamawa,Ganye,NGA,NG002003,NG00,January,2013,0,0
Nigeria,Kano,Minjibir,NGA,NG020030,NG02,January,2013,0,0
Nigeria,Niger,Wushishi,NGA,NG027025,NG02,January,2013,0,0
Nigeria,Ogun,Ijebu Ode,NGA,NG028010,NG02,January,2013,0,0
Nigeria,Oyo,Ibadan South West,NGA,NG031010,NG03,January,2013,0,0
Nigeria,Adamawa,Toungo,NGA,NG002019,NG00,January,2013,0,0
Nigeria,Edo,Egor,NGA,NG012002,NG01,January,2013,0,0
Nigeria,Cross River,Yakurr,NGA,NG009018,NG00,January,2013,0,0
Nigeria,Lagos,Amowo-Odofin,NGA,NG025004,NG02,January,2013,0,0
Nigeria,Enugu,Nkanu West,NGA,NG014012,NG01,January,2013,0,0
Nigeria,Kogi,Kogi,NGA,NG023011,NG02,January,2013,0,0
Nigeria,Bauchi,Kirfi,NGA,NG005013,NG00,January,2013,0,0
Nigeria,Sokoto,Sokoto North,NGA,NG034016,NG03,January,2013,0,0
Nigeria,Bauchi,Tafawa Balewa,NGA,NG005017,NG00,January,2013,0,0
Nigeria,Anambra,Orumba North,NGA,NG004019,NG00,January,2013,0,0
Nigeria,Kwara,Edu,NGA,NG024003,NG02,January,2013,0,0
Nigeria,Imo,Nkwerre,NGA,NG017014,NG01,January,2013,0,0
Nigeria,Abia,Ohafia,NGA,NG001010,NG00,January,2013,0,0
Nigeria,Yobe,Damaturu,NGA,NG036003,NG03,January,2013,0,0
Nigeria,Jigawa,Buji,NGA,NG018005,NG01,January,2013,0,0
Nigeria,Yobe,Nguru,NGA,NG036013,NG03,January,2013,0,0
Nigeria,Niger,Kontagora,NGA,NG027011,NG02,January,2013,0,0
Nigeria,Jigawa,Kiri-Kasamma,NGA,NG018018,NG01,January,2013,0,0
Nigeria,Abia,Osisioma,NGA,NG001011,NG00,January,2013,0,0
Nigeria,Kwara,Irepodun,NGA,NG024009,NG02,January,2013,0,0
Nigeria,Benue,Ushongo,NGA,NG007022,NG00,January,2013,0,0
Nigeria,Nassarawa,Keana,NGA,NG026005,NG02,January,2013,0,0
Nigeria,Kwara,Asa,NGA,NG024001,NG02,January,2013,0,0
Nigeria,Federal Capital Territory,Kwali,NGA,NG015006,NG01,January,2013,0,0
Nigeria,Kebbi,Danko,NGA,NG022019,NG02,January,2013,0,0
Nigeria,Imo,Orsu,NGA,NG017021,NG01,January,2013,0,0
Nigeria,Ondo,Ose,NGA,NG029017,NG02,January,2013,0,0
Nigeria,Kano,Rimin Gado,NGA,NG020033,NG02,January,2013,0,0
Nigeria,Kano,Tudun Wada,NGA,NG020041,NG02,January,2013,0,0
Nigeria,Katsina,Daura,NGA,NG021010,NG02,January,2013,0,0
Nigeria,Niger,Mariga,NGA,NG027015,NG02,January,2013,0,0
Nigeria,Akwa Ibom,Ikono,NGA,NG003012,NG00,January,2013,0,0
Nigeria,Taraba,Lau,NGA,NG035010,NG03,January,2013,0,0
Nigeria,Osun,Isokan,NGA,NG030022,NG03,January,2013,0,0
Nigeria,Niger,Paikoro,NGA,NG027019,NG02,January,2013,0,0
Nigeria,Niger,Shiroro,NGA,NG027022,NG02,January,2013,0,0
Nigeria,Zamfara,Bukkuyum,NGA,NG037004,NG03,January,2013,0,0
Nigeria,Borno,Askira Uba,NGA,NG008002,NG00,January,2013,0,0
Nigeria,Katsina,Ingawa,NGA,NG021015,NG02,January,2013,0,0
Nigeria,Rivers,Tai,NGA,NG033023,NG03,January,2013,0,0
Nigeria,Ekiti,Ikole,NGA,NG013011,NG01,January,2013,0,0
Nigeria,Ekiti,Ilejemeji,NGA,NG013012,NG01,January,2013,0,0
Nigeria,Yobe,Bursari,NGA,NG036002,NG03,January,2013,0,0
Nigeria,Ondo,Ifedore,NGA,NG029009,NG02,January,2013,0,0
Nigeria,Cross River,Calabar Municipal,NGA,NG009010,NG00,January,2013,0,0
Nigeria,Borno,Guzamala,NGA,NG008010,NG00,January,2013,0,0
Nigeria,Bauchi,Alkaleri,NGA,NG005001,NG00,January,2013,0,0
Nigeria,Delta,Ndokwa West,NGA,NG010012,NG01,January,2013,0,0
Nigeria,Plateau,Jos South,NGA,NG032006,NG03,January,2013,3,7
